duration,src_bytes,dst_bytes,label
0,245,0,normal
0,30,0,normal
0,8325,0,normal
0,222,6662,normal
0,224,347,normal
1,850,325,normal
0,210,1863,normal
0,293,732,normal
0,0,0,attack
2,2194619,0,normal
0,214,266,normal
0,0,0,attack
0,227,1317,normal
0,0,0,attack
0,223,2358,normal
0,219,841,normal
0,8,0,attack
0,184,783,normal
0,0,0,normal
0,1214,0,normal
0,0,0,attack
0,64,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,210,1801,normal
0,221,7473,normal
0,301,1380,normal
0,0,0,normal
0,0,0,attack
0,43,81,normal
0,842,334,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,44,44,normal
0,0,0,attack
0,0,0,attack
0,236,667,normal
0,54540,8314,attack
0,46,139,normal
0,1,0,attack
0,54540,8314,attack
0,0,0,attack
1,105,146,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,215,337,normal
0,293,296,normal
0,0,0,attack
0,250,2196,normal
0,296,1518,normal
0,0,0,attack
0,2056,0,normal
0,333,1326,normal
0,231,2507,normal
0,310,362,normal
0,0,0,attack
0,289,658,normal
0,242,2281,normal
0,0,0,attack
0,44,127,normal
0,0,0,attack
0,45,131,normal
0,0,0,attack
0,337,1669,normal
0,35,0,normal
0,226,1964,normal
1,0,15,normal
0,0,0,attack
0,373,0,normal
0,0,0,normal
0,185,4841,normal
0,0,0,attack
2,104,1608,normal
0,210,284,normal
0,8,0,attack
26,343,1063,normal
0,0,0,attack
0,0,0,attack
0,43,125,normal
0,43,130,normal
0,213,632,normal
0,200,1660,normal
0,0,0,attack
0,0,0,attack
0,246,2362,normal
0,255,493,normal
0,322,272,normal
0,0,0,attack
0,149,7542,normal
0,29,29,normal
0,0,0,attack
0,177,1531,normal
0,1110,331,normal
0,0,0,attack
0,0,0,attack
0,300,1146,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,326,276,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,325,788,normal
1,3731,328,normal
0,227,2507,normal
0,8,0,attack
0,0,0,attack
0,0,0,attack
0,212,882,normal
0,214,1367,normal
0,0,0,attack
0,1452,322,normal
0,0,0,attack
0,8,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,225,6991,normal
0,8,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,normal
0,46,127,normal
0,208,5604,normal
0,162,19994,normal
0,233,6329,normal
0,105,146,normal
0,18,0,attack
0,303,15021,normal
0,230,1380,normal
1,1013,328,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,234,927,normal
0,0,0,attack
0,109,408,normal
2,796,377,normal
0,223,8584,normal
0,0,0,attack
0,0,0,attack
0,337,7189,normal
0,319,2344,normal
0,0,0,attack
1,0,0,attack
0,326,1511,normal
0,338,392,normal
0,312,2288,normal
0,239,8784,normal
0,35,0,normal
0,0,0,attack
0,324,185,normal
0,0,0,normal
0,8,0,attack
0,0,0,attack
0,185,4841,normal
0,312,3966,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,45,133,normal
0,313,2698,normal
0,8766,0,normal
0,192,758,normal
5410,147,105,normal
0,10272,0,normal
0,0,0,attack
0,0,0,normal
0,255,36500,normal
0,241,1556,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,221,1481,normal
0,91,0,normal
0,333,3679,normal
0,28,0,attack
0,315,2777,normal
252,222,238,normal
0,277,11830,normal
0,44,110,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
7,102,1442,normal
2,2194619,0,normal
0,203,331,normal
0,8,0,attack
0,0,0,attack
1,2053,360,normal
1,2004,332,normal
0,0,0,normal
0,14189,0,normal
7,103,2853,normal
1,952,325,normal
0,215,0,attack
0,206,955,normal
0,48,486,normal
0,0,0,attack
0,10073,0,normal
0,232,5309,normal
0,787,388,normal
1,1714,376,normal
0,44,73,normal
0,297,1423,normal
0,1032,0,attack
0,789,327,normal
0,0,0,attack
0,369,7931,normal
0,0,0,normal
0,0,0,attack
2,1153,2445,attack
0,1,0,attack
0,0,0,normal
0,0,0,attack
0,316,3632,normal
0,0,0,attack
0,1392,481,normal
0,0,0,attack
1096,115,1567,normal
0,0,0,attack
0,0,0,attack
0,252,1133,normal
0,208,1240,normal
0,291,375,normal
0,7,223,normal
0,44,128,normal
0,9178,0,normal
0,28,0,attack
0,10,39,normal
0,88,0,normal
0,241,1991,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,293,2400,normal
0,199,3413,normal
0,334,0,attack
0,0,0,attack
0,229,1901,normal
0,296,1630,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,321,1543,normal
0,105,146,normal
3,9,413,normal
0,645,330,normal
0,0,0,attack
0,7,0,normal
0,0,0,normal
0,264,295,normal
0,0,0,normal
0,9,36,normal
0,204,1651,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
1,1334,336,normal
0,264,1478,normal
0,0,0,attack
0,0,0,attack
0,246,4184,normal
0,28,0,attack
0,0,0,attack
0,0,0,attack
0,711,399,normal
0,965,0,normal
0,260,2198,normal
0,298,7299,normal
0,8,0,attack
0,54540,8314,attack
0,0,0,attack
0,516,4,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,309,412,normal
0,0,0,normal
0,0,0,attack
0,145,0,normal
0,0,0,attack
0,8,0,attack
0,0,0,attack
1,55,170,normal
0,182,886,normal
0,255,950,normal
41111,1,0,attack
0,302,3415,normal
0,173,438,normal
0,0,0,attack
0,44,74,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,334,2840,normal
1,752,345,normal
0,225,1675,normal
0,1256,329,normal
2969,147,105,normal
0,8,0,attack
0,105,146,normal
0,0,0,attack
0,316,473,normal
0,209,934,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,8,0,attack
0,933,332,normal
0,0,0,attack
0,0,0,attack
0,9311,0,normal
687,146,105,normal
1,6,136,normal
0,45,136,normal
0,0,0,attack
0,8,0,attack
0,8,0,attack
0,275,833,normal
0,861,326,normal
0,375,3119,normal
0,210,274,normal
0,0,0,normal
0,334,0,attack
0,0,0,attack
0,244,2211,normal
0,0,0,attack
0,0,0,attack
0,350,937,normal
36,1463,4152,normal
0,0,0,attack
0,245,776,normal
0,186,12984,normal
0,210,1295,normal
0,1032,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
1,1917,335,normal
0,280,2446,normal
0,0,0,attack
0,227,2047,normal
0,231,2239,normal
0,43,126,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,247,2495,normal
6,1493,365,normal
0,33,0,normal
24,847,334,normal
0,0,0,attack
0,0,0,attack
0,8,0,attack
0,0,0,attack
0,8,0,attack
0,0,0,attack
0,1153,0,normal
0,0,0,attack
0,0,0,attack
0,146,0,normal
0,0,0,normal
0,142,27062,normal
0,0,0,attack
0,0,0,attack
0,227,1074,normal
0,297,7339,normal
0,0,0,attack
0,0,0,attack
0,520,0,attack
0,1030,0,normal
0,243,30881,normal
0,296,495,normal
0,852,0,normal
0,44,115,normal
0,0,0,normal
22,332,1054,normal
0,1032,0,attack
0,8,0,attack
0,0,0,attack
0,0,0,attack
0,1,1,attack
0,18,0,attack
0,212,0,normal
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,308,1159,normal
0,0,0,attack
0,211,1792,normal
0,44,79,normal
0,0,0,normal
0,804,329,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,313,1422,normal
0,301,416,normal
0,216,3085,normal
0,341,4291,normal
0,0,0,attack
2,2140,332,normal
0,319,274,normal
0,292,2159,normal
0,288,2055,normal
31,58,189,normal
0,2780,339,normal
5080,1042,2279,attack
0,222,2522,normal
0,302,11440,normal
0,0,0,attack
0,216,654,normal
0,516,4,normal
0,0,0,attack
0,333,261,normal
4,0,0,attack
0,245,15255,normal
0,0,0,normal
0,46,46,normal
0,0,0,attack
0,0,0,attack
0,1507,329,normal
0,18,0,attack
0,273,500,normal
0,520,0,attack
0,301,4724,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,225,2239,normal
0,44,44,normal
0,1032,0,attack
0,0,0,attack
9431,843,9547,normal
0,15377,0,normal
0,33,0,normal
0,167,12937,normal
0,242,3322,normal
0,0,0,attack
0,45,106,normal
0,0,0,attack
0,221,2174,normal
0,210,2942,normal
0,46,143,normal
0,45,73,normal
0,520,0,attack
0,0,0,attack
0,1917,388,normal
0,44,130,normal
0,1032,0,attack
0,218,10179,normal
0,41,130,normal
0,0,0,attack
0,0,0,attack
0,1182,336,normal
0,0,0,normal
0,0,0,attack
0,223,1630,normal
0,71,0,normal
0,208,757,normal
5,2540,323,normal
0,46,86,normal
0,0,0,attack
0,28,0,attack
0,228,1590,normal
0,307,2769,normal
0,206,5524,normal
0,0,0,attack
0,296,1415,normal
0,0,0,attack
0,200,14210,normal
0,0,0,attack
0,241,2113,normal
0,0,0,attack
0,218,36749,normal
0,44,129,normal
0,151,0,normal
0,337,578,normal
0,516,4,normal
0,246,1718,normal
0,0,0,attack
0,0,0,attack
0,228,1728,normal
0,20658,0,normal
0,44,132,normal
37749,1,0,attack
0,3676,0,normal
0,301,10063,normal
0,0,0,attack
1,1186,370,normal
0,1723,330,normal
0,0,0,attack
0,0,0,attack
4,6,18056,attack
0,0,0,attack
0,220,3207,normal
0,0,0,attack
0,207,3452,normal
0,0,0,attack
0,0,0,normal
1714,146,105,normal
0,54540,8314,attack
0,0,0,attack
0,43,77,normal
0,1267,330,normal
0,0,0,attack
0,45,139,normal
0,30,0,normal
0,54540,8314,attack
0,7,138,normal
0,0,0,attack
0,54540,8314,attack
0,315,1086,normal
0,42,42,normal
0,0,0,attack
0,0,0,attack
0,44,44,normal
0,218,2402,normal
39667,1,0,attack
0,374,0,normal
5,1048,336,normal
0,0,0,attack
0,0,0,attack
0,201,290,normal
0,322,93111,normal
0,274,3225,normal
0,1505,329,normal
0,218,1337,normal
0,0,0,attack
0,190,1227,normal
0,0,0,attack
0,223,5567,normal
0,182,0,normal
19,955,281,normal
0,0,0,attack
0,189,31876,normal
0,879,0,normal
0,328,14087,normal
0,147,147,normal
0,30,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,308,3307,normal
0,328,1197,normal
0,0,0,normal
5,268,279,normal
0,294,997,normal
0,240,1137,normal
0,306,2698,normal
0,0,0,attack
0,295,471,normal
0,0,0,attack
0,223,3521,normal
0,0,0,normal
0,0,0,attack
0,146,0,normal
0,78,0,normal
0,202,674,normal
0,0,0,attack
0,205,10044,normal
7,1766,0,normal
0,246,1817,normal
0,46,73,normal
0,5558,0,normal
0,0,0,attack
0,343,10925,normal
1,897,329,normal
0,0,0,attack
0,338,1179,normal
0,0,0,attack
27,0,0,attack
0,305,660,normal
0,1338,367,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,225,901,normal
0,0,0,attack
0,0,0,attack
0,749,0,normal
0,0,0,attack
0,217,501,normal
0,45,75,normal
0,170,37014,normal
0,0,0,attack
0,2600,286,normal
0,0,0,attack
0,43,76,normal
0,383,0,normal
0,359,1402,normal
0,296,9928,normal
0,174,3159,normal
0,42,42,normal
0,1145,332,normal
0,1032,0,attack
0,380,1770,normal
0,0,0,attack
0,45,45,normal
0,213,2325,normal
0,44,137,normal
0,44,89,normal
0,0,0,normal
0,1,0,attack
7,0,0,attack
0,298,2445,normal
0,0,0,attack
25641,1,0,attack
0,198,1705,normal
0,235,19714,normal
0,191,13667,normal
0,0,0,attack
0,1032,0,attack
0,283,255,normal
0,0,0,attack
0,0,0,attack
0,293,2325,normal
0,45,131,normal
0,33,87,normal
171,330,538,normal
0,45,78,normal
0,290,6763,normal
0,219,465,normal
0,0,0,attack
38776,1,0,attack
0,516,4,normal
0,358,2085,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
1,1170,2447,attack
0,145,0,normal
0,44,127,normal
0,30,0,normal
0,237,384,normal
0,321,1116,normal
0,226,11052,normal
0,126,45,normal
0,30,0,normal
0,46,46,normal
0,8,0,attack
0,46,128,normal
0,337,188,normal
0,0,0,attack
0,7162,0,normal
0,0,0,attack
20,1205,333,normal
3,2194619,0,normal
0,346,280,normal
3,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
1,1693,326,normal
0,0,0,attack
0,0,0,attack
0,861,328,normal
0,1132,279,normal
0,1585,442,normal
0,0,0,attack
0,147,147,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,7,0,normal
0,0,0,attack
0,0,0,attack
0,282,4624,normal
0,0,0,attack
0,43,125,normal
0,191,2241,normal
0,227,1522,normal
0,0,0,attack
0,200,1308,normal
0,0,0,attack
0,35,95,normal
2035,147,105,normal
1,1737,441,normal
0,0,0,attack
1,1459,325,normal
0,0,0,attack
0,185,5717,normal
0,0,0,attack
0,8,0,attack
0,0,0,attack
0,192,0,normal
0,8,0,attack
0,362,242,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,865,453,normal
0,208,15642,normal
0,0,0,normal
0,215,12984,normal
0,0,0,normal
0,54540,8314,attack
0,13,144,normal
0,0,0,attack
0,78,0,normal
0,258,7973,normal
3,645,331,normal
0,187,312,normal
0,1032,0,attack
0,350,143,normal
0,0,0,attack
0,367,2906,normal
0,300,2647,normal
0,213,2713,normal
0,0,0,attack
0,216,693,normal
0,10,36,normal
0,46,72,normal
0,339,678,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,1,0,attack
3,992,279,normal
0,0,0,normal
0,0,0,attack
0,0,0,attack
0,34,34,normal
0,44,133,normal
0,0,0,normal
20,102,1341,normal
0,211,8222,normal
0,0,0,attack
0,203,1762,normal
6,0,0,attack
0,1230,2449,attack
0,0,0,attack
0,0,0,attack
0,320,709,normal
0,0,0,attack
1,1561,330,normal
0,0,0,attack
0,30,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
1,0,0,attack
0,0,0,attack
0,1195,331,normal
0,1032,0,attack
0,0,0,attack
0,1032,0,attack
0,45,78,normal
0,28,0,attack
0,54540,8314,attack
0,1376,0,normal
0,1032,0,attack
0,0,0,attack
0,243,13335,normal
0,0,0,attack
0,201,1474,normal
0,172,0,normal
0,10,39,normal
0,0,0,attack
37688,1,0,attack
0,1,0,attack
0,195,318,normal
0,0,0,attack
0,0,0,attack
0,1130,339,normal
318,334,281,normal
0,8,0,attack
0,313,313,normal
0,0,0,attack
0,296,1511,normal
0,217,15560,normal
0,512,307,normal
0,54540,8315,attack
0,54540,8314,attack
0,0,0,attack
0,199,19271,normal
0,221,545,normal
0,319,0,normal
0,0,0,attack
0,1032,0,attack
32,104,449,attack
0,6601,0,normal
0,0,0,attack
0,37,0,normal
0,520,0,attack
0,0,0,attack
0,37,0,normal
0,236,285,normal
0,0,0,attack
0,0,0,attack
0,341,546,normal
0,0,0,attack
915,147,105,normal
0,44,76,normal
0,317,398,normal
0,331,508,normal
0,339,2289,normal
0,383,0,normal
0,179,273545,normal
0,298,702,normal
0,0,0,attack
0,0,0,attack
0,218,1785,normal
0,0,0,attack
0,0,0,attack
0,336,1282,normal
0,0,0,attack
6214,146,105,normal
0,342,269,normal
0,212,1448,normal
0,1032,0,attack
0,0,0,attack
0,0,0,attack
0,1032,0,attack
0,202,4798,normal
0,7196,0,normal
0,0,0,attack
0,28,0,attack
0,0,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,43,135,normal
22,230,769,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,266,5627,normal
0,258,1270,normal
0,316,9586,normal
0,12,226,normal
0,0,0,attack
0,48,497,normal
0,8,0,attack
0,1032,0,attack
0,0,0,attack
0,8,0,attack
0,0,0,attack
0,1032,0,attack
0,0,0,attack
0,320,269,normal
0,0,0,attack
0,0,0,attack
0,206,867,normal
28,1039,3081,normal
0,0,0,attack
0,36,0,normal
0,0,0,attack
0,884,0,normal
0,312,306,normal
0,212,460,normal
0,54540,8314,attack
0,12,0,normal
0,0,0,attack
0,0,0,attack
0,315,663,normal
0,254,3938,normal
8257,1,0,attack
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,1032,0,attack
0,741,327,normal
0,1480,0,attack
0,0,0,attack
0,228,1305,normal
0,0,0,attack
0,259,0,normal
0,0,0,attack
0,267,1436,normal
0,48,491,normal
0,264,14600,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,320,911,normal
0,0,0,attack
0,807,339,normal
1,1386,328,normal
0,294,685,normal
0,192,2491,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
3,2432,334,normal
0,8,0,attack
0,0,0,attack
0,0,0,attack
0,8,0,attack
0,192,0,normal
2670,176,13070,normal
0,0,0,attack
0,8,0,attack
0,45,133,normal
0,0,0,attack
0,360,9768,normal
0,0,0,attack
0,0,0,attack
0,229,2090,normal
0,18,0,attack
0,926,333,normal
0,226,650,normal
0,0,0,attack
0,1891,335,normal
0,8,0,attack
0,0,0,attack
0,162,18666,normal
0,297,2084,normal
0,151,0,normal
0,884,0,normal
0,0,0,attack
2,2194619,0,normal
0,321,8064,normal
0,0,0,attack
0,332,1505,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,8,0,attack
3660,147,105,normal
0,309,10378,normal
0,229,695,normal
0,44,131,normal
0,297,1719,normal
0,0,0,attack
0,0,0,attack
0,8,0,attack
0,748,0,normal
0,0,133,attack
0,46,46,normal
0,0,0,attack
0,290,751,normal
0,0,0,normal
407,284,8734,normal
0,346,1943,normal
0,257,15697,normal
0,38,130,normal
0,0,0,attack
0,0,0,attack
0,220,406,normal
0,43,43,normal
0,243,261,normal
0,8,0,attack
0,965,0,normal
0,293,1651,normal
0,0,0,normal
0,208,885,normal
0,0,0,attack
0,0,0,attack
1,13891,328,normal
0,225,7464,normal
0,45,131,normal
0,0,0,attack
0,0,0,attack
0,418,537,normal
0,0,0,attack
0,0,0,attack
0,8,0,attack
0,375,1798,normal
0,8,0,attack
2,2194619,0,normal
1,2370,366,normal
0,201,3142,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,207,207,normal
0,8,0,attack
0,1782,493,normal
0,43,67,normal
0,0,0,attack
0,254,388,normal
0,0,0,attack
0,0,0,attack
0,208,767,normal
730,145,105,normal
0,151,9578,normal
0,1874,0,normal
0,0,0,attack
0,0,0,normal
0,1032,0,attack
0,0,0,attack
0,0,0,attack
0,1153,0,normal
0,304,1860,normal
0,44,78,normal
0,0,0,normal
0,0,0,attack
0,46,46,normal
0,314,1410,normal
0,1,0,attack
0,88382,0,normal
0,263,1630,normal
0,0,0,attack
1,1208,433,normal
0,323,2052,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,44,44,normal
0,45,139,normal
0,0,0,normal
0,299,1107,normal
0,8,0,attack
0,206,5739,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,308,4504,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,215,597,normal
0,3248,328,normal
0,0,0,attack
0,339,3088,normal
0,0,0,attack
0,0,0,attack
0,273,8193,normal
0,0,0,attack
6,1580,333,normal
0,8,0,attack
0,192,318,normal
0,295,332,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,1259,2453,attack
0,0,0,attack
0,302,2348,normal
0,0,0,attack
0,0,0,attack
0,748,0,normal
0,296,1509,normal
0,0,0,attack
0,214,1032,normal
0,0,0,attack
0,8,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,222,955,normal
0,0,0,attack
0,381,622,normal
0,320,289,normal
2,2194619,0,normal
0,329,282,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
7701,147,105,normal
0,256,398,normal
0,0,0,attack
0,374,267,normal
0,209,955,normal
0,232,3270,normal
0,0,0,attack
0,46,80,normal
1,105,146,normal
0,54540,8314,attack
0,520,0,attack
0,374,0,normal
0,0,0,attack
0,0,0,attack
0,8,0,attack
0,0,0,attack
0,30,0,normal
0,48,48,normal
0,307,27740,normal
0,267,3403,normal
0,0,0,attack
0,1199,0,normal
0,0,0,attack
0,218,5280,normal
0,222,1529,normal
0,249,1218,normal
0,0,0,attack
0,44,44,normal
0,0,0,attack
27,694,2077,normal
0,0,0,attack
0,235,460,normal
0,1527,522,normal
0,0,0,attack
0,105,147,normal
0,0,0,attack
0,218,3298,normal
29,46,46,normal
26,2091,326,normal
0,314,1451,normal
0,358,1640,normal
0,59,0,normal
0,198,2656,normal
0,216,2654,normal
0,303,1349,normal
0,0,0,attack
9,1357,406,normal
0,18,0,attack
0,0,0,normal
0,520,0,attack
0,78,0,normal
0,0,0,attack
0,0,0,attack
0,226,447,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,42,42,normal
0,207,626,normal
22861,1,0,attack
3,2010,334,normal
0,0,0,attack
0,186,256,normal
0,1032,0,attack
0,380,1398,normal
0,226,9284,normal
0,78,0,normal
0,319,595,normal
0,0,0,attack
0,1032,0,attack
0,0,0,attack
0,0,0,attack
0,46,132,normal
0,314,575,normal
0,26,0,normal
0,834,278,normal
0,293,1924,normal
27018,1,0,attack
0,0,0,attack
10,954,328,normal
0,217,1046,normal
0,0,0,attack
0,0,0,normal
0,0,0,attack
0,740,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,4539,0,normal
0,326,942,normal
0,1,0,attack
0,226,312,normal
0,0,0,attack
0,0,0,attack
0,207,1345,normal
0,0,0,attack
0,334,2783,normal
0,213,1713,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,207,296,normal
0,181,9442,normal
0,198,1456,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,634,451,normal
0,383,0,normal
0,234,685,normal
0,306,1075,normal
0,213,4663,normal
0,0,0,attack
0,54540,8314,attack
0,567,0,normal
0,339,2431,normal
0,303,1321,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,11,0,normal
0,28,0,attack
0,299,2324,normal
0,0,0,attack
0,0,0,attack
0,105,146,normal
0,44,118,normal
0,349,413,normal
0,78,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,8,0,attack
0,298,1241,normal
0,340,821,normal
0,567,0,normal
0,45,131,normal
0,34,0,normal
0,0,0,attack
0,240,372,normal
0,42,131,normal
2,2194619,0,normal
0,0,0,attack
0,0,0,normal
0,325,503,normal
12278,107,4148,normal
0,1278,329,normal
31461,1,0,attack
0,0,0,attack
0,42,78,normal
0,313,261,normal
0,232,458,normal
0,0,0,attack
0,1,0,attack
0,1,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,351,7886,normal
0,236,2911,normal
0,383,0,normal
2910,145,105,normal
0,0,0,attack
0,105,0,normal
0,1032,0,attack
0,1,0,attack
0,0,0,normal
0,1739,402,normal
0,0,0,normal
0,211,367,normal
0,8,0,attack
0,147,16060,normal
3,2255,336,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,205,8064,normal
0,281,2352,normal
0,317,1156,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,0,0,attack
0,333,185,normal
0,18,0,attack
0,0,0,normal
0,0,0,attack
0,0,0,attack
0,245,0,normal
0,0,0,attack
0,326,188,normal
0,1032,0,attack
0,45,74,normal
0,345,294,normal
0,308,769,normal
0,211,12566,normal
0,0,0,attack
0,1032,0,attack
0,43,129,normal
0,323,2276,normal
0,44,130,normal
0,0,0,attack
0,45,111,normal
0,209,8936,normal
0,0,0,attack
0,18,0,attack
0,0,0,attack
0,297,2914,normal
0,0,0,attack
0,231,265,normal
0,0,0,attack
0,46,143,normal
0,0,0,attack
0,8,0,attack
0,0,0,attack
0,0,0,attack
0,126,179,attack
20,904,330,normal
0,54540,8314,attack
0,44,72,normal
0,229,1585,normal
0,0,0,attack
0,282,821,normal
0,0,0,attack
0,181,0,normal
0,8,222,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
10656,147,105,normal
0,0,0,attack
0,278,1141,normal
0,493,9142,normal
0,304,1930,normal
7,1030,331,normal
0,243,1721,normal
0,46,46,normal
0,8,0,attack
0,801,329,normal
0,320,5612,normal
0,314,6946,normal
0,312,566,normal
0,222,1483,normal
0,309,675,normal
0,334,0,attack
0,0,0,attack
0,258,6627,normal
0,250,15544,normal
0,0,0,attack
0,0,0,attack
0,307,673,normal
0,0,0,attack
0,42,73,normal
0,0,0,attack
0,0,0,attack
0,45,45,normal
1,789,326,normal
0,0,0,attack
17,1933,411,normal
1,938,332,normal
0,229,3467,normal
21123,1,0,attack
0,286,381,normal
0,216,3550,normal
0,0,0,attack
0,0,0,attack
0,314,4330,normal
0,0,0,attack
0,195,737,normal
0,1032,0,attack
0,0,0,attack
0,241,620,normal
0,0,0,attack
0,0,0,attack
0,46,114,normal
11,1009,337,normal
0,594,325,normal
0,0,0,attack
0,292,341,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
2511,146,105,normal
0,249,13784,normal
0,44,70,normal
0,0,0,attack
0,8812,372,normal
0,35,130,normal
0,318,3848,normal
0,0,0,attack
0,0,0,attack
0,37,0,normal
0,0,0,attack
0,0,0,attack
0,0,0,attack
42,10,36,normal
0,231,37654,normal
0,0,0,attack
0,0,0,attack
0,205,1400,normal
0,0,0,normal
0,0,0,attack
0,0,0,attack
0,250,3589,normal
0,1032,0,attack
0,316,1452,normal
0,46,132,normal
0,0,0,attack
945,147,105,normal
28,46,46,normal
0,0,0,attack
0,1032,0,attack
0,0,0,attack
0,14052,0,normal
0,43,72,normal
0,311,1375,normal
0,0,0,attack
0,327,638,normal
0,0,0,attack
0,8,0,attack
0,322,269,normal
2532,146,105,normal
0,1,0,attack
0,274,5894,normal
0,250,1832,normal
0,0,0,attack
0,315,6602,normal
0,0,0,attack
0,147,11633,normal
0,0,0,attack
0,105,146,normal
0,1203,332,normal
0,0,0,attack
0,105,147,normal
0,3235,330,normal
0,1032,0,attack
0,81,0,normal
0,43,75,normal
0,0,0,attack
0,270,1074,normal
0,286,310,normal
0,763,338,normal
0,335,3490,normal
23,248,774,normal
0,0,0,attack
0,266,15084,normal
0,1032,0,attack
0,0,0,attack
3,853,282,normal
0,188,1291,normal
0,195,39751,normal
0,317,2491,normal
0,1480,0,attack
0,0,0,attack
0,178,6462,normal
0,0,0,attack
0,8,0,attack
